id,teamId,teamName,teamSName,countryName,category,playerId,playerName,battingStyle,bowlingStyle,role
182,5,"Sri Lanka",SL,"Sri Lanka","Test Teams",9495,"Sadeera Samarawickrama","Right-hand bat",NULL,"WICKET KEEPER"
183,5,"Sri Lanka",SL,"Sri Lanka","Test Teams",10938,"Asitha Fernando","Right-hand bat","Right-arm fast-medium",BOWLER
184,5,"Sri Lanka",SL,"Sri Lanka","Test Teams",11498,"Prabath Jayasuriya","Right-hand bat","Left-arm orthodox",BOWLER
185,5,"Sri Lanka",SL,"Sri Lanka","Test Teams",10472,"Kasun Rajitha","Right-hand bat","Right-arm fast-medium",BOWLER
186,5,"Sri Lanka",SL,"Sri Lanka","Test Teams",8483,"Akila Dananjaya","Left-hand bat","Right-arm offbreak",BOWLER
187,5,"Sri Lanka",SL,"Sri Lanka","Test Teams",41309,"Isitha Wijesundera","Left-hand bat","Right-arm fast-medium",BOWLER
188,5,"Sri Lanka",SL,"Sri Lanka","Test Teams",10928,"Lahiru Kumara","Left-hand bat","Right-arm fast-medium",BOWLER
189,5,"Sri Lanka",SL,"Sri Lanka","Test Teams",13675,"Nishan Peiris","Left-hand bat","Right-arm offbreak",BOWLER
190,5,"Sri Lanka",SL,"Sri Lanka","Test Teams",8413,"Vishwa Fernando","Right-hand bat","Left-arm fast-medium",BOWLER
191,5,"Sri Lanka",SL,"Sri Lanka","Test Teams",10469,"Jeffrey Vandersay","Right-hand bat","Right-arm legbreak",BOWLER
192,5,"Sri Lanka",SL,"Sri Lanka","Test Teams",14574,"Mohamed Shiraz","Right-hand bat","Right-arm fast-medium",BOWLER
193,5,"Sri Lanka",SL,"Sri Lanka","Test Teams",46926,"Eshan Malinga","Left-hand bat","Right-arm fast-medium",BOWLER
194,5,"Sri Lanka",SL,"Sri Lanka","Test Teams",18504,"Maheesh Theekshana","Right-hand bat","Right-arm offbreak",BOWLER
195,6,Bangladesh,BAN,Bangladesh,"Test Teams",9864,"Najmul Hossain Shanto","Left-hand bat","Right-arm offbreak",BATSMEN
196,6,Bangladesh,BAN,Bangladesh,"Test Teams",8219,"Mominul Haque","Left-hand bat","Left-arm orthodox",BATSMEN
197,6,Bangladesh,BAN,Bangladesh,"Test Teams",13223,"Towhid Hridoy","Right-hand bat","Right-arm offbreak",BATSMEN
198,6,Bangladesh,BAN,Bangladesh,"Test Teams",9868,"Shadman Islam","Left-hand bat","Left-arm orthodox",BATSMEN
199,6,Bangladesh,BAN,Bangladesh,"Test Teams",8233,"Soumya Sarkar","Left-hand bat","Right-arm medium",BATSMEN
200,6,Bangladesh,BAN,Bangladesh,"Test Teams",14205,"Tanzid Hasan Tamim","Left-hand bat",NULL,BATSMEN
201,6,Bangladesh,BAN,Bangladesh,"Test Teams",1121,Mahmudullah,"Right-hand bat","Right-arm offbreak","ALL ROUNDER"
202,6,Bangladesh,BAN,Bangladesh,"Test Teams",11871,"Mahedi Hasan","Right-hand bat","Right-arm offbreak","ALL ROUNDER"
203,6,Bangladesh,BAN,Bangladesh,"Test Teams",11081,"Mehidy Hasan Miraz","Right-hand bat","Right-arm offbreak","ALL ROUNDER"
204,6,Bangladesh,BAN,Bangladesh,"Test Teams",8540,"Litton Das","Right-hand bat",NULL,"WICKET KEEPER"
205,6,Bangladesh,BAN,Bangladesh,"Test Teams",394,"Mushfiqur Rahim","Right-hand bat",NULL,"WICKET KEEPER"
206,6,Bangladesh,BAN,Bangladesh,"Test Teams",11088,"Jaker Ali","Right-hand bat",NULL,"WICKET KEEPER"
207,6,Bangladesh,BAN,Bangladesh,"Test Teams",8237,"Anamul Haque","Right-hand bat",NULL,"WICKET KEEPER"
208,6,Bangladesh,BAN,Bangladesh,"Test Teams",12174,"Mahidul Islam Ankon","Right-hand bat",NULL,"WICKET KEEPER"
209,6,Bangladesh,BAN,Bangladesh,"Test Teams",8548,"Taskin Ahmed","Left-hand bat","Right-arm fast",BOWLER
210,6,Bangladesh,BAN,Bangladesh,"Test Teams",8253,"Taijul Islam","Left-hand bat","Left-arm orthodox",BOWLER
211,6,Bangladesh,BAN,Bangladesh,"Test Teams",9863,"Mustafizur Rahman","Left-hand bat","Left-arm fast-medium",BOWLER
212,6,Bangladesh,BAN,Bangladesh,"Test Teams",13226,"Hasan Mahmud","Right-hand bat","Right-arm fast-medium",BOWLER
213,6,Bangladesh,BAN,Bangladesh,"Test Teams",37581,"Nahid Rana","Right-hand bat","Right-arm fast",BOWLER
214,6,Bangladesh,BAN,Bangladesh,"Test Teams",13791,"Shoriful Islam","Left-hand bat","Left-arm fast-medium",BOWLER
215,6,Bangladesh,BAN,Bangladesh,"Test Teams",13794,"Rishad Hossain","Right-hand bat","Right-arm legbreak",BOWLER
216,6,Bangladesh,BAN,Bangladesh,"Test Teams",15274,"Tanzim Hasan Sakib","Right-hand bat","Right-arm fast-medium",BOWLER
217,6,Bangladesh,BAN,Bangladesh,"Test Teams",8543,"Nasum Ahmed ","Left-hand bat","Left-arm orthodox",BOWLER
218,6,Bangladesh,BAN,Bangladesh,"Test Teams",13105,"Khaled Ahmed","Right-hand bat","Right-arm medium",BOWLER
219,6,Bangladesh,BAN,Bangladesh,"Test Teams",12081,"Nayeem Hasan","Right-hand bat","Right-arm offbreak",BOWLER
220,6,Bangladesh,BAN,Bangladesh,"Test Teams",11786,"Ebadot Hossain","Right-hand bat","Right-arm fast-medium",BOWLER
221,9,England,ENG,England,"Test Teams",8502,"Ben Duckett","Left-hand bat","Right-arm offbreak",BATSMEN
222,9,England,ENG,England,"Test Teams",8019,"Joe Root","Right-hand bat","Right-arm offbreak",BATSMEN
223,9,England,ENG,England,"Test Teams",12201,"Harry Brook","Right-hand bat","Right-arm medium",BATSMEN
224,9,England,ENG,England,"Test Teams",12770,"Zak Crawley","Right-hand bat","Right-arm medium",BATSMEN
225,9,England,ENG,England,"Test Teams",6557,"Ben Stokes","Left-hand bat","Right-arm fast-medium","ALL ROUNDER"
226,9,England,ENG,England,"Test Teams",19636,"Jacob Bethell","Left-hand bat","Left-arm orthodox","ALL ROUNDER"
227,9,England,ENG,England,"Test Teams",12258,"Will Jacks","Right-hand bat","Right-arm offbreak","ALL ROUNDER"
228,9,England,ENG,England,"Test Teams",10045,"Liam Livingstone","Right-hand bat","Right-arm legbreak","ALL ROUNDER"
229,9,England,ENG,England,"Test Teams",6670,"Chris Woakes","Right-hand bat","Right-arm fast-medium","ALL ROUNDER"
230,9,England,ENG,England,"Test Teams",8512,"Jamie Overton","Right-hand bat","Right-arm fast","ALL ROUNDER"
231,9,England,ENG,England,"Test Teams",13681,"Gus Atkinson","Right-hand bat","Right-arm fast-medium","ALL ROUNDER"
232,9,England,ENG,England,"Test Teams",19767,"Rehan Ahmed","Right-hand bat","Right-arm legbreak","ALL ROUNDER"
233,9,England,ENG,England,"Test Teams",10420,"Sam Curran","Left-hand bat","Left-arm fast-medium","ALL ROUNDER"
234,9,England,ENG,England,"Test Teams",11691,"Ollie Pope","Right-hand bat",NULL,"WICKET KEEPER"
235,9,England,ENG,England,"Test Teams",13810,"Jamie Smith","Right-hand bat",NULL,"WICKET KEEPER"
236,9,England,ENG,England,"Test Teams",2258,"Jos Buttler","Right-hand bat",NULL,"WICKET KEEPER"
237,9,England,ENG,England,"Test Teams",6507,"Jonny Bairstow","Right-hand bat","Right-arm medium","WICKET KEEPER"
238,9,England,ENG,England,"Test Teams",10479,"Philip Salt","Right-hand bat","Right-arm offbreak","WICKET KEEPER"
239,9,England,ENG,England,"Test Teams",12994,"Sam James Cook","Right-hand bat","Right-arm fast",BOWLER
240,9,England,ENG,England,"Test Teams",11436,"Brydon Carse","Right-hand bat","Right-arm fast",BOWLER
241,9,England,ENG,England,"Test Teams",46023,"Shoaib Bashir","Right-hand bat","Right-arm offbreak",BOWLER
242,9,England,ENG,England,"Test Teams",12747,"Josh Tongue","Right-hand bat","Right-arm fast-medium",BOWLER
243,9,England,ENG,England,"Test Teams",8383,"Mark Wood","Right-hand bat","Right-arm fast",BOWLER
244,9,England,ENG,England,"Test Teams",11540,"Jofra Archer","Right-hand bat","Right-arm fast",BOWLER
245,9,England,ENG,England,"Test Teams",8578,"Jack Leach","Left-hand bat","Left-arm orthodox",BOWLER
246,9,England,ENG,England,"Test Teams",12777,"Matthew Potts","Right-hand bat","Right-arm fast-medium",BOWLER
247,9,England,ENG,England,"Test Teams",1742,"Adil Rashid","Right-hand bat","Right-arm legbreak",BOWLER
248,9,England,ENG,England,"Test Teams",8022,"Olly Stone","Right-hand bat","Right-arm fast",BOWLER
249,9,England,ENG,England,"Test Teams",8349,"Reece Topley","Right-hand bat","Left-arm fast-medium",BOWLER
250,9,England,ENG,England,"Test Teams",42740,"Josh Hull","Left-hand bat","Left-arm fast-medium",BOWLER
251,9,England,ENG,England,"Test Teams",19587,"John Turner","Right-hand bat","Right-arm fast-medium",BOWLER
252,10,"West Indies",WI,"West Indies","Test Teams",9791,"Brandon King","Right-hand bat",NULL,BATSMEN
253,10,"West Indies",WI,"West Indies","Test Teams",13352,"Alick Athanaze","Left-hand bat","Right-arm offbreak",BATSMEN
254,10,"West Indies",WI,"West Indies","Test Teams",1984,"Kraigg Brathwaite","Right-hand bat","Right-arm offbreak",BATSMEN
255,10,"West Indies",WI,"West Indies","Test Teams",8434,"Kavem Hodge","Right-hand bat","Left-arm orthodox",BATSMEN
256,10,"West Indies",WI,"West Indies","Test Teams",11445,"Rovman Powell","Right-hand bat","Right-arm fast-medium",BATSMEN
257,10,"West Indies",WI,"West Indies","Test Teams",9789,"Shimron Hetmyer","Left-hand bat",NULL,BATSMEN
258,10,"West Indies",WI,"West Indies","Test Teams",8579,"Evin Lewis","Left-hand bat",NULL,BATSMEN
259,10,"West Indies",WI,"West Indies","Test Teams",11217,"Keacy Carty","Right-hand bat","Right-arm medium","ALL ROUNDER"
260,10,"West Indies",WI,"West Indies","Test Teams",8433,"Justin Greaves","Right-hand bat","Right-arm medium","ALL ROUNDER"
261,10,"West Indies",WI,"West Indies","Test Teams",13748,"Sherfane Rutherford","Left-hand bat","Right-arm fast-medium","ALL ROUNDER"
262,10,"West Indies",WI,"West Indies","Test Teams",8431,"John Campbell","Left-hand bat","Right-arm offbreak","ALL ROUNDER"
263,10,"West Indies",WI,"West Indies","Test Teams",9793,"Gudakesh Motie","Left-hand bat","Left-arm orthodox","ALL ROUNDER"
264,10,"West Indies",WI,"West Indies","Test Teams",11543,"Roston Chase","Right-hand bat","Right-arm offbreak","ALL ROUNDER"
265,10,"West Indies",WI,"West Indies","Test Teams",13646,"Romario Shepherd","Right-hand bat","Right-arm fast-medium","ALL ROUNDER"
266,10,"West Indies",WI,"West Indies","Test Teams",8313,"Jason Holder","Right-hand bat","Right-arm fast-medium","ALL ROUNDER"
267,10,"West Indies",WI,"West Indies","Test Teams",7736,"Andre Russell","Right-hand bat","Right-arm fast","ALL ROUNDER"
268,10,"West Indies",WI,"West Indies","Test Teams",10384,"Shai Hope","Right-hand bat",NULL,"WICKET KEEPER"
269,10,"West Indies",WI,"West Indies","Test Teams",16414,"Joshua Da Silva","Right-hand bat",NULL,"WICKET KEEPER"
270,10,"West Indies",WI,"West Indies","Test Teams",8101,"Johnson Charles","Right-hand bat",NULL,"WICKET KEEPER"
271,10,"West Indies",WI,"West Indies","Test Teams",1394,"Andre Fletcher","Right-hand bat",NULL,"WICKET KEEPER"
272,10,"West Indies",WI,"West Indies","Test Teams",54287,"Jewel Andrew","Right-hand bat",NULL,"WICKET KEEPER"
273,10,"West Indies",WI,"West Indies","Test Teams",12674,"Amir Jangoo","Left-hand bat",NULL,"WICKET KEEPER"
274,10,"West Indies",WI,"West Indies","Test Teams",11220,"Alzarri Joseph","Right-hand bat","Right-arm fast",BOWLER
275,10,"West Indies",WI,"West Indies","Test Teams",50458,"Shamar Joseph","Left-hand bat","Right-arm fast",BOWLER
276,10,"West Indies",WI,"West Indies","Test Teams",15817,"Jayden Seales","Left-hand bat","Right-arm medium",BOWLER
277,10,"West Indies",WI,"West Indies","Test Teams",8435,"Akeal Hosein","Left-hand bat","Left-arm orthodox",BOWLER
278,10,"West Indies",WI,"West Indies","Test Teams",13958,"Terrance Hinds","Right-hand bat","Right-arm fast-medium",BOWLER
279,10,"West Indies",WI,"West Indies","Test Teams",11221,"Obed McCoy","Left-hand bat","Left-arm fast-medium",BOWLER
280,10,"West Indies",WI,"West Indies","Test Teams",11223,"Shamar Springer","Right-hand bat","Right-arm fast-medium",BOWLER
281,10,"West Indies",WI,"West Indies","Test Teams",15809,"Matthew Forde","Right-hand bat","Right-arm fast-medium",BOWLER
282,10,"West Indies",WI,"West Indies","Test Teams",1429041,"Jediah Blades","Right-hand bat","Left-arm fast-medium",BOWLER
283,11,"South Africa",RSA,"South Africa","Test Teams",6349,"David Miller","Left-hand bat",NULL,BATSMEN
284,11,"South Africa",RSA,"South Africa","Test Teams",9582,"Aiden Markram","Right-hand bat","Right-arm offbreak",BATSMEN
285,11,"South Africa",RSA,"South Africa","Test Teams",9554,"Rassie van der Dussen","Right-hand bat","Right-arm legbreak",BATSMEN
286,11,"South Africa",RSA,"South Africa","Test Teams",8583,"Temba Bavuma","Right-hand bat","Right-arm medium",BATSMEN
287,11,"South Africa",RSA,"South Africa","Test Teams",11196,"Tony de Zorzi","Left-hand bat","Right-arm offbreak",BATSMEN
288,11,"South Africa",RSA,"South Africa","Test Teams",9491,"Reeza Hendricks","Right-hand bat","Right-arm offbreak",BATSMEN
289,11,"South Africa",RSA,"South Africa","Test Teams",20538,"Dewald Brevis","Right-hand bat","Right-arm legbreak",BATSMEN
290,11,"South Africa",RSA,"South Africa","Test Teams",10973,"Zubayr Hamza","Right-hand bat","Right-arm legbreak",BATSMEN
291,11,"South Africa",RSA,"South Africa","Test Teams",11432,"Senuran Muthusamy","Left-hand bat","Left-arm orthodox","ALL ROUNDER"
292,11,"South Africa",RSA,"South Africa","Test Teams",18142,"Lesego Senokwane","Right-hand bat","Right-arm offbreak","ALL ROUNDER"
293,11,"South Africa",RSA,"South Africa","Test Teams",14565,"Marco Jansen","Right-hand bat","Left-arm fast","ALL ROUNDER"
294,11,"South Africa",RSA,"South Africa","Test Teams",11200,"Wiaan Mulder","Right-hand bat","Right-arm medium","ALL ROUNDER"
295,11,"South Africa",RSA,"South Africa","Test Teams",9576,"Corbin Bosch","Right-hand bat","Right-arm fast-medium","ALL ROUNDER"
296,11,"South Africa",RSA,"South Africa","Test Teams",8530,"Prenelan Subrayen","Right-hand bat","Right-arm offbreak","ALL ROUNDER"
297,11,"South Africa",RSA,"South Africa","Test Teams",24546,"Codi Yusuf","Right-hand bat","Right-arm medium","ALL ROUNDER"
298,11,"South Africa",RSA,"South Africa","Test Teams",14265,"David Bedingham","Right-hand bat",NULL,"WICKET KEEPER"
299,11,"South Africa",RSA,"South Africa","Test Teams",13070,"Ryan Rickelton","Left-hand bat",NULL,"WICKET KEEPER"
300,11,"South Africa",RSA,"South Africa","Test Teams",19243,"Tristan Stubbs","Right-hand bat","Right-arm offbreak","WICKET KEEPER"
301,11,"South Africa",RSA,"South Africa","Test Teams",11209,"Kyle Verreynne","Right-hand bat","Right-arm offbreak","WICKET KEEPER"
302,11,"South Africa",RSA,"South Africa","Test Teams",50545,"Lhuan-dre Pretorius","Left-hand bat",NULL,"WICKET KEEPER"
303,11,"South Africa",RSA,"South Africa","Test Teams",13089,"Matthew Breetzke","Right-hand bat",NULL,"WICKET KEEPER"
304,11,"South Africa",RSA,"South Africa","Test Teams",9585,"Kagiso Rabada","Left-hand bat","Right-arm fast",BOWLER
305,11,"South Africa",RSA,"South Africa","Test Teams",9603,"Lungi Ngidi","Right-hand bat","Right-arm fast",BOWLER
306,11,"South Africa",RSA,"South Africa","Test Teams",13630,"Nandre Burger","Left-hand bat","Left-arm fast-medium",BOWLER
307,11,"South Africa",RSA,"South Africa","Test Teams",13320,"Gerald Coetzee","Right-hand bat","Right-arm fast",BOWLER
308,11,"South Africa",RSA,"South Africa","Test Teams",9720,"Keshav Maharaj","Right-hand bat","Left-arm orthodox",BOWLER
309,11,"South Africa",RSA,"South Africa","Test Teams",23346,"Kwena Maphaka","Left-hand bat","Left-arm fast-medium",BOWLER
310,11,"South Africa",RSA,"South Africa","Test Teams",8531,"Lizaad Williams","Left-hand bat","Right-arm fast-medium",BOWLER
311,12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",6334,"Craig Ervine","Left-hand bat","Right-arm offbreak",BATSMEN
312,12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",13957,"Ben Curran","Left-hand bat","Right-arm offbreak",BATSMEN
313,12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",18425,"Nick Welch","Right-hand bat","Right-arm legbreak",BATSMEN
314,12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",11148,"Prince Masvaure","Left-hand bat","Left-arm fast-medium",BATSMEN
315,12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",9354,"Sikandar Raza","Right-hand bat","Right-arm offbreak","ALL ROUNDER"
316,12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",441,"Sean Williams","Left-hand bat","Left-arm orthodox","ALL ROUNDER"
317,12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",19601,"Takudzwanashe Kaitano","Right-hand bat","Right-arm offbreak","ALL ROUNDER"
318,12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",23616,"Brian Bennett","Right-hand bat","Right-arm offbreak","ALL ROUNDER"
319,12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",11226,"Wessly Madhevere","Right-hand bat","Right-arm offbreak","ALL ROUNDER"
320,12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",1450665,"Vincent Masekesa","Right-hand bat","Right-arm legbreak","ALL ROUNDER"
321,12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",25331,"Tafadzwa Tsiga","Right-hand bat",NULL,"WICKET KEEPER"
322,12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",23761,"Clive Madande","Right-hand bat",NULL,"WICKET KEEPER"
323,12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",11235,"Kundai Matigimu","Right-hand bat","Right-arm fast",BOWLER
324,12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",25037,"Trevor Gwandu","Right-hand bat","Right-arm medium",BOWLER
325,12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",8460,"Wellington Masakadza","Left-hand bat","Left-arm orthodox",BOWLER
326,12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",11763,"Tanaka Chivanga","Right-hand bat","Right-arm fast",BOWLER
327,12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",13316,"Blessing Muzarabani","Right-hand bat","Right-arm fast-medium",BOWLER
328,12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",54385,"Newman Nyamhuri","Right-hand bat","Left-arm fast-medium",BOWLER
329,12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",11153,"Victor Nyauchi","Right-hand bat","Right-arm fast-medium",BOWLER
330,13,"New Zealand",NZ,"New Zealand","Test Teams",6326,"Kane Williamson","Right-hand bat","Right-arm offbreak",BATSMEN
331,13,"New Zealand",NZ,"New Zealand","Test Teams",11172,"Finn Allen","Right-hand bat",NULL,BATSMEN
332,13,"New Zealand",NZ,"New Zealand","Test Teams",9976,"Mark Chapman","Left-hand bat","Left-arm orthodox",BATSMEN
333,13,"New Zealand",NZ,"New Zealand","Test Teams",10694,"Henry Nicholls","Left-hand bat","Right-arm offbreak",BATSMEN
334,13,"New Zealand",NZ,"New Zealand","Test Teams",8549,"Will Young","Right-hand bat","Right-arm offbreak",BATSMEN
335,13,"New Zealand",NZ,"New Zealand","Test Teams",41442,"Muhammad Abbas","Right-hand bat","Left-arm fast-medium","ALL ROUNDER"
336,13,"New Zealand",NZ,"New Zealand","Test Teams",9551,"Michael Bracewell","Left-hand bat","Right-arm offbreak","ALL ROUNDER"
337,13,"New Zealand",NZ,"New Zealand","Test Teams",10713,"Daryl Mitchell","Right-hand bat","Right-arm medium","ALL ROUNDER"
338,13,"New Zealand",NZ,"New Zealand","Test Teams",10693,"Glenn Phillips","Right-hand bat","Right-arm offbreak","ALL ROUNDER"
339,13,"New Zealand",NZ,"New Zealand","Test Teams",11177,"Rachin Ravindra","Left-hand bat","Left-arm orthodox","ALL ROUNDER"
340,13,"New Zealand",NZ,"New Zealand","Test Teams",24391,"Zakary Foulkes","Right-hand bat","Right-arm medium","ALL ROUNDER"
341,13,"New Zealand",NZ,"New Zealand","Test Teams",10100,"Mitchell Santner","Left-hand bat","Left-arm orthodox","ALL ROUNDER"
342,13,"New Zealand",NZ,"New Zealand","Test Teams",11170,"Nathan Smith","Right-hand bat","Right-arm fast-medium","ALL ROUNDER"
343,13,"New Zealand",NZ,"New Zealand","Test Teams",9838,"Devon Conway","Left-hand bat","Right-arm medium","WICKET KEEPER"
344,13,"New Zealand",NZ,"New Zealand","Test Teams",9443,"Tim Seifert","Right-hand bat",NULL,"WICKET KEEPER"
345,13,"New Zealand",NZ,"New Zealand","Test Teams",10717,"Tom Blundell","Right-hand bat","Right-arm offbreak","WICKET KEEPER"
346,13,"New Zealand",NZ,"New Zealand","Test Teams",18612,"Mitchell Hay","Right-hand bat",NULL,"WICKET KEEPER"
347,13,"New Zealand",NZ,"New Zealand","Test Teams",8216,"Tom Latham","Left-hand bat","Right-arm medium","WICKET KEEPER"
348,13,"New Zealand",NZ,"New Zealand","Test Teams",10692,"Lockie Ferguson","Right-hand bat","Right-arm fast",BOWLER
349,13,"New Zealand",NZ,"New Zealand","Test Teams",15195,"Adithya Ashok","Right-hand bat","Right-arm legbreak",BOWLER
350,13,"New Zealand",NZ,"New Zealand","Test Teams",8554,"Jacob Duffy","Right-hand bat","Right-arm fast-medium",BOWLER
351,13,"New Zealand",NZ,"New Zealand","Test Teams",9067,"Matt Henry","Right-hand bat","Right-arm fast-medium",BOWLER
352,13,"New Zealand",NZ,"New Zealand","Test Teams",9441,"Kyle Jamieson","Right-hand bat","Right-arm fast-medium",BOWLER
353,13,"New Zealand",NZ,"New Zealand","Test Teams",15925,"William ORourke","Right-hand bat","Right-arm fast-medium",BOWLER
354,13,"New Zealand",NZ,"New Zealand","Test Teams",11178,"Ben Sears","Right-hand bat","Right-arm fast-medium",BOWLER
